Region,Statistikområde,Alder,Kon,ContentsCode,Tid,value,stadsdelsomrade
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,15-19 år,totalt,Antal,2024,568,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,20-24 år,totalt,Antal,2021,0,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,20-24 år,totalt,Antal,2022,0,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,20-24 år,totalt,Antal,2023,0,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,20-24 år,totalt,Antal,2024,329,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,25-29 år,totalt,Antal,2021,0,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,25-29 år,totalt,Antal,2022,0,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,25-29 år,totalt,Antal,2023,0,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,25-29 år,totalt,Antal,2024,252,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,30-34 år,totalt,Antal,2021,0,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,30-34 år,totalt,Antal,2022,0,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,30-34 år,totalt,Antal,2023,0,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,30-34 år,totalt,Antal,2024,373,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,35-39 år,totalt,Antal,2021,0,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,35-39 år,totalt,Antal,2022,0,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,35-39 år,totalt,Antal,2023,0,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,35-39 år,totalt,Antal,2024,494,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,40-44 år,totalt,Antal,2021,0,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,40-44 år,totalt,Antal,2022,0,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,40-44 år,totalt,Antal,2023,0,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,40-44 år,totalt,Antal,2024,568,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,45-49 år,totalt,Antal,2021,0,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,45-49 år,totalt,Antal,2022,0,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,45-49 år,totalt,Antal,2023,0,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,45-49 år,totalt,Antal,2024,539,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,50-54 år,totalt,Antal,2021,0,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,50-54 år,totalt,Antal,2022,0,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,50-54 år,totalt,Antal,2023,0,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,50-54 år,totalt,Antal,2024,504,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,55-59 år,totalt,Antal,2021,0,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,55-59 år,totalt,Antal,2022,0,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,55-59 år,totalt,Antal,2023,0,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,55-59 år,totalt,Antal,2024,444,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,60-64 år,totalt,Antal,2021,0,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,60-64 år,totalt,Antal,2022,0,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,60-64 år,totalt,Antal,2023,0,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,60-64 år,totalt,Antal,2024,468,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,65-69 år,totalt,Antal,2021,0,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,65-69 år,totalt,Antal,2022,0,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,65-69 år,totalt,Antal,2023,0,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,65-69 år,totalt,Antal,2024,425,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,70-74 år,totalt,Antal,2021,0,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,70-74 år,totalt,Antal,2022,0,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,70-74 år,totalt,Antal,2023,0,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,70-74 år,totalt,Antal,2024,330,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,75-79 år,totalt,Antal,2021,0,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,75-79 år,totalt,Antal,2022,0,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,75-79 år,totalt,Antal,2023,0,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,75-79 år,totalt,Antal,2024,230,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,80- år,totalt,Antal,2021,0,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,80- år,totalt,Antal,2022,0,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,80- år,totalt,Antal,2023,0,
0180R069_RegSO2025,0180R069 Norra Skarpnäcks Gård,80- år,totalt,Antal,2024,205,
0180R070_RegSO2025,0180R070 Norra Sofia,0-4 år,totalt,Antal,2021,0,
0180R070_RegSO2025,0180R070 Norra Sofia,0-4 år,totalt,Antal,2022,0,
0180R070_RegSO2025,0180R070 Norra Sofia,0-4 år,totalt,Antal,2023,0,
0180R070_RegSO2025,0180R070 Norra Sofia,0-4 år,totalt,Antal,2024,331,
0180R070_RegSO2025,0180R070 Norra Sofia,5-9 år,totalt,Antal,2021,0,
0180R070_RegSO2025,0180R070 Norra Sofia,5-9 år,totalt,Antal,2022,0,
0180R070_RegSO2025,0180R070 Norra Sofia,5-9 år,totalt,Antal,2023,0,
0180R070_RegSO2025,0180R070 Norra Sofia,5-9 år,totalt,Antal,2024,224,
0180R070_RegSO2025,0180R070 Norra Sofia,10-14 år,totalt,Antal,2021,0,
0180R070_RegSO2025,0180R070 Norra Sofia,10-14 år,totalt,Antal,2022,0,
0180R070_RegSO2025,0180R070 Norra Sofia,10-14 år,totalt,Antal,2023,0,
0180R070_RegSO2025,0180R070 Norra Sofia,10-14 år,totalt,Antal,2024,292,
0180R070_RegSO2025,0180R070 Norra Sofia,15-19 år,totalt,Antal,2021,0,
0180R070_RegSO2025,0180R070 Norra Sofia,15-19 år,totalt,Antal,2022,0,
0180R070_RegSO2025,0180R070 Norra Sofia,15-19 år,totalt,Antal,2023,0,
0180R070_RegSO2025,0180R070 Norra Sofia,15-19 år,totalt,Antal,2024,311,
0180R070_RegSO2025,0180R070 Norra Sofia,20-24 år,totalt,Antal,2021,0,
0180R070_RegSO2025,0180R070 Norra Sofia,20-24 år,totalt,Antal,2022,0,
0180R070_RegSO2025,0180R070 Norra Sofia,20-24 år,totalt,Antal,2023,0,
0180R070_RegSO2025,0180R070 Norra Sofia,20-24 år,totalt,Antal,2024,387,
0180R070_RegSO2025,0180R070 Norra Sofia,25-29 år,totalt,Antal,2021,0,
0180R070_RegSO2025,0180R070 Norra Sofia,25-29 år,totalt,Antal,2022,0,
0180R070_RegSO2025,0180R070 Norra Sofia,25-29 år,totalt,Antal,2023,0,
0180R070_RegSO2025,0180R070 Norra Sofia,25-29 år,totalt,Antal,2024,762,
0180R070_RegSO2025,0180R070 Norra Sofia,30-34 år,totalt,Antal,2021,0,
0180R070_RegSO2025,0180R070 Norra Sofia,30-34 år,totalt,Antal,2022,0,
0180R070_RegSO2025,0180R070 Norra Sofia,30-34 år,totalt,Antal,2023,0,
0180R070_RegSO2025,0180R070 Norra Sofia,30-34 år,totalt,Antal,2024,907,
0180R070_RegSO2025,0180R070 Norra Sofia,35-39 år,totalt,Antal,2021,0,
0180R070_RegSO2025,0180R070 Norra Sofia,35-39 år,totalt,Antal,2022,0,
0180R070_RegSO2025,0180R070 Norra Sofia,35-39 år,totalt,Antal,2023,0,
0180R070_RegSO2025,0180R070 Norra Sofia,35-39 år,totalt,Antal,2024,654,
0180R070_RegSO2025,0180R070 Norra Sofia,40-44 år,totalt,Antal,2021,0,
0180R070_RegSO2025,0180R070 Norra Sofia,40-44 år,totalt,Antal,2022,0,
0180R070_RegSO2025,0180R070 Norra Sofia,40-44 år,totalt,Antal,2023,0,
0180R070_RegSO2025,0180R070 Norra Sofia,40-44 år,totalt,Antal,2024,519,
0180R070_RegSO2025,0180R070 Norra Sofia,45-49 år,totalt,Antal,2021,0,
0180R070_RegSO2025,0180R070 Norra Sofia,45-49 år,totalt,Antal,2022,0,
0180R070_RegSO2025,0180R070 Norra Sofia,45-49 år,totalt,Antal,2023,0,
0180R070_RegSO2025,0180R070 Norra Sofia,45-49 år,totalt,Antal,2024,427,
0180R070_RegSO2025,0180R070 Norra Sofia,50-54 år,totalt,Antal,2021,0,
0180R070_RegSO2025,0180R070 Norra Sofia,50-54 år,totalt,Antal,2022,0,
0180R070_RegSO2025,0180R070 Norra Sofia,50-54 år,totalt,Antal,2023,0,
0180R070_RegSO2025,0180R070 Norra Sofia,50-54 år,totalt,Antal,2024,502,
0180R070_RegSO2025,0180R070 Norra Sofia,55-59 år,totalt,Antal,2021,0,
0180R070_RegSO2025,0180R070 Norra Sofia,55-59 år,totalt,Antal,2022,0,
0180R070_RegSO2025,0180R070 Norra Sofia,55-59 år,totalt,Antal,2023,0,
0180R070_RegSO2025,0180R070 Norra Sofia,55-59 år,totalt,Antal,2024,523,
0180R070_RegSO2025,0180R070 Norra Sofia,60-64 år,totalt,Antal,2021,0,
0180R070_RegSO2025,0180R070 Norra Sofia,60-64 år,totalt,Antal,2022,0,
0180R070_RegSO2025,0180R070 Norra Sofia,60-64 år,totalt,Antal,2023,0,
0180R070_RegSO2025,0180R070 Norra Sofia,60-64 år,totalt,Antal,2024,577,
0180R070_RegSO2025,0180R070 Norra Sofia,65-69 år,totalt,Antal,2021,0,
0180R070_RegSO2025,0180R070 Norra Sofia,65-69 år,totalt,Antal,2022,0,
0180R070_RegSO2025,0180R070 Norra Sofia,65-69 år,totalt,Antal,2023,0,
0180R070_RegSO2025,0180R070 Norra Sofia,65-69 år,totalt,Antal,2024,424,
0180R070_RegSO2025,0180R070 Norra Sofia,70-74 år,totalt,Antal,2021,0,
0180R070_RegSO2025,0180R070 Norra Sofia,70-74 år,totalt,Antal,2022,0,
0180R070_RegSO2025,0180R070 Norra Sofia,70-74 år,totalt,Antal,2023,0,
0180R070_RegSO2025,0180R070 Norra Sofia,70-74 år,totalt,Antal,2024,434,
0180R070_RegSO2025,0180R070 Norra Sofia,75-79 år,totalt,Antal,2021,0,
0180R070_RegSO2025,0180R070 Norra Sofia,75-79 år,totalt,Antal,2022,0,
0180R070_RegSO2025,0180R070 Norra Sofia,75-79 år,totalt,Antal,2023,0,
0180R070_RegSO2025,0180R070 Norra Sofia,75-79 år,totalt,Antal,2024,359,
0180R070_RegSO2025,0180R070 Norra Sofia,80- år,totalt,Antal,2021,0,
0180R070_RegSO2025,0180R070 Norra Sofia,80- år,totalt,Antal,2022,0,
0180R070_RegSO2025,0180R070 Norra Sofia,80- år,totalt,Antal,2023,0,
0180R070_RegSO2025,0180R070 Norra Sofia,80- år,totalt,Antal,2024,400,
0180R071_RegSO2025,0180R071 Norra Ängby,0-4 år,totalt,Antal,2021,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,0-4 år,totalt,Antal,2022,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,0-4 år,totalt,Antal,2023,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,0-4 år,totalt,Antal,2024,335,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,5-9 år,totalt,Antal,2021,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,5-9 år,totalt,Antal,2022,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,5-9 år,totalt,Antal,2023,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,5-9 år,totalt,Antal,2024,424,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,10-14 år,totalt,Antal,2021,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,10-14 år,totalt,Antal,2022,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,10-14 år,totalt,Antal,2023,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,10-14 år,totalt,Antal,2024,504,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,15-19 år,totalt,Antal,2021,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,15-19 år,totalt,Antal,2022,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,15-19 år,totalt,Antal,2023,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,15-19 år,totalt,Antal,2024,528,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,20-24 år,totalt,Antal,2021,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,20-24 år,totalt,Antal,2022,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,20-24 år,totalt,Antal,2023,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,20-24 år,totalt,Antal,2024,536,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,25-29 år,totalt,Antal,2021,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,25-29 år,totalt,Antal,2022,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,25-29 år,totalt,Antal,2023,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,25-29 år,totalt,Antal,2024,431,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,30-34 år,totalt,Antal,2021,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,30-34 år,totalt,Antal,2022,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,30-34 år,totalt,Antal,2023,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,30-34 år,totalt,Antal,2024,349,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,35-39 år,totalt,Antal,2021,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,35-39 år,totalt,Antal,2022,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,35-39 år,totalt,Antal,2023,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,35-39 år,totalt,Antal,2024,346,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,40-44 år,totalt,Antal,2021,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,40-44 år,totalt,Antal,2022,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,40-44 år,totalt,Antal,2023,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,40-44 år,totalt,Antal,2024,396,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,45-49 år,totalt,Antal,2021,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,45-49 år,totalt,Antal,2022,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,45-49 år,totalt,Antal,2023,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,45-49 år,totalt,Antal,2024,465,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,50-54 år,totalt,Antal,2021,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,50-54 år,totalt,Antal,2022,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,50-54 år,totalt,Antal,2023,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,50-54 år,totalt,Antal,2024,479,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,55-59 år,totalt,Antal,2021,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,55-59 år,totalt,Antal,2022,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,55-59 år,totalt,Antal,2023,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,55-59 år,totalt,Antal,2024,391,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,60-64 år,totalt,Antal,2021,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,60-64 år,totalt,Antal,2022,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,60-64 år,totalt,Antal,2023,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,60-64 år,totalt,Antal,2024,311,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,65-69 år,totalt,Antal,2021,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,65-69 år,totalt,Antal,2022,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,65-69 år,totalt,Antal,2023,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,65-69 år,totalt,Antal,2024,229,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,70-74 år,totalt,Antal,2021,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,70-74 år,totalt,Antal,2022,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,70-74 år,totalt,Antal,2023,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,70-74 år,totalt,Antal,2024,183,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,75-79 år,totalt,Antal,2021,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,75-79 år,totalt,Antal,2022,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,75-79 år,totalt,Antal,2023,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,75-79 år,totalt,Antal,2024,166,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,80- år,totalt,Antal,2021,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,80- år,totalt,Antal,2022,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,80- år,totalt,Antal,2023,0,Bromma
0180R071_RegSO2025,0180R071 Norra Ängby,80- år,totalt,Antal,2024,140,Bromma
0180R072_RegSO2025,0180R072 Nälsta,0-4 år,totalt,Antal,2021,0,
0180R072_RegSO2025,0180R072 Nälsta,0-4 år,totalt,Antal,2022,0,
0180R072_RegSO2025,0180R072 Nälsta,0-4 år,totalt,Antal,2023,0,
0180R072_RegSO2025,0180R072 Nälsta,0-4 år,totalt,Antal,2024,253,
0180R072_RegSO2025,0180R072 Nälsta,5-9 år,totalt,Antal,2021,0,
0180R072_RegSO2025,0180R072 Nälsta,5-9 år,totalt,Antal,2022,0,
0180R072_RegSO2025,0180R072 Nälsta,5-9 år,totalt,Antal,2023,0,
0180R072_RegSO2025,0180R072 Nälsta,5-9 år,totalt,Antal,2024,411,
0180R072_RegSO2025,0180R072 Nälsta,10-14 år,totalt,Antal,2021,0,
0180R072_RegSO2025,0180R072 Nälsta,10-14 år,totalt,Antal,2022,0,
0180R072_RegSO2025,0180R072 Nälsta,10-14 år,totalt,Antal,2023,0,
0180R072_RegSO2025,0180R072 Nälsta,10-14 år,totalt,Antal,2024,460,
0180R072_RegSO2025,0180R072 Nälsta,15-19 år,totalt,Antal,2021,0,
0180R072_RegSO2025,0180R072 Nälsta,15-19 år,totalt,Antal,2022,0,
0180R072_RegSO2025,0180R072 Nälsta,15-19 år,totalt,Antal,2023,0,
0180R072_RegSO2025,0180R072 Nälsta,15-19 år,totalt,Antal,2024,434,
0180R072_RegSO2025,0180R072 Nälsta,20-24 år,totalt,Antal,2021,0,
0180R072_RegSO2025,0180R072 Nälsta,20-24 år,totalt,Antal,2022,0,
0180R072_RegSO2025,0180R072 Nälsta,20-24 år,totalt,Antal,2023,0,
0180R072_RegSO2025,0180R072 Nälsta,20-24 år,totalt,Antal,2024,227,
0180R072_RegSO2025,0180R072 Nälsta,25-29 år,totalt,Antal,2021,0,
0180R072_RegSO2025,0180R072 Nälsta,25-29 år,totalt,Antal,2022,0,
0180R072_RegSO2025,0180R072 Nälsta,25-29 år,totalt,Antal,2023,0,
0180R072_RegSO2025,0180R072 Nälsta,25-29 år,totalt,Antal,2024,138,
0180R072_RegSO2025,0180R072 Nälsta,30-34 år,totalt,Antal,2021,0,
0180R072_RegSO2025,0180R072 Nälsta,30-34 år,totalt,Antal,2022,0,
0180R072_RegSO2025,0180R072 Nälsta,30-34 år,totalt,Antal,2023,0,
0180R072_RegSO2025,0180R072 Nälsta,30-34 år,totalt,Antal,2024,208,
0180R072_RegSO2025,0180R072 Nälsta,35-39 år,totalt,Antal,2021,0,
0180R072_RegSO2025,0180R072 Nälsta,35-39 år,totalt,Antal,2022,0,
0180R072_RegSO2025,0180R072 Nälsta,35-39 år,totalt,Antal,2023,0,
0180R072_RegSO2025,0180R072 Nälsta,35-39 år,totalt,Antal,2024,340,
0180R072_RegSO2025,0180R072 Nälsta,40-44 år,totalt,Antal,2021,0,
0180R072_RegSO2025,0180R072 Nälsta,40-44 år,totalt,Antal,2022,0,
0180R072_RegSO2025,0180R072 Nälsta,40-44 år,totalt,Antal,2023,0,
0180R072_RegSO2025,0180R072 Nälsta,40-44 år,totalt,Antal,2024,441,
0180R072_RegSO2025,0180R072 Nälsta,45-49 år,totalt,Antal,2021,0,
0180R072_RegSO2025,0180R072 Nälsta,45-49 år,totalt,Antal,2022,0,
0180R072_RegSO2025,0180R072 Nälsta,45-49 år,totalt,Antal,2023,0,
0180R072_RegSO2025,0180R072 Nälsta,45-49 år,totalt,Antal,2024,421,
0180R072_RegSO2025,0180R072 Nälsta,50-54 år,totalt,Antal,2021,0,
0180R072_RegSO2025,0180R072 Nälsta,50-54 år,totalt,Antal,2022,0,
0180R072_RegSO2025,0180R072 Nälsta,50-54 år,totalt,Antal,2023,0,
0180R072_RegSO2025,0180R072 Nälsta,50-54 år,totalt,Antal,2024,357,
0180R072_RegSO2025,0180R072 Nälsta,55-59 år,totalt,Antal,2021,0,
0180R072_RegSO2025,0180R072 Nälsta,55-59 år,totalt,Antal,2022,0,
0180R072_RegSO2025,0180R072 Nälsta,55-59 år,totalt,Antal,2023,0,
0180R072_RegSO2025,0180R072 Nälsta,55-59 år,totalt,Antal,2024,307,
0180R072_RegSO2025,0180R072 Nälsta,60-64 år,totalt,Antal,2021,0,
0180R072_RegSO2025,0180R072 Nälsta,60-64 år,totalt,Antal,2022,0,
0180R072_RegSO2025,0180R072 Nälsta,60-64 år,totalt,Antal,2023,0,
0180R072_RegSO2025,0180R072 Nälsta,60-64 år,totalt,Antal,2024,277,
0180R072_RegSO2025,0180R072 Nälsta,65-69 år,totalt,Antal,2021,0,
0180R072_RegSO2025,0180R072 Nälsta,65-69 år,totalt,Antal,2022,0,
0180R072_RegSO2025,0180R072 Nälsta,65-69 år,totalt,Antal,2023,0,
0180R072_RegSO2025,0180R072 Nälsta,65-69 år,totalt,Antal,2024,247,
0180R072_RegSO2025,0180R072 Nälsta,70-74 år,totalt,Antal,2021,0,
0180R072_RegSO2025,0180R072 Nälsta,70-74 år,totalt,Antal,2022,0,
0180R072_RegSO2025,0180R072 Nälsta,70-74 år,totalt,Antal,2023,0,
0180R072_RegSO2025,0180R072 Nälsta,70-74 år,totalt,Antal,2024,162,
0180R072_RegSO2025,0180R072 Nälsta,75-79 år,totalt,Antal,2021,0,
0180R072_RegSO2025,0180R072 Nälsta,75-79 år,totalt,Antal,2022,0,
0180R072_RegSO2025,0180R072 Nälsta,75-79 år,totalt,Antal,2023,0,
0180R072_RegSO2025,0180R072 Nälsta,75-79 år,totalt,Antal,2024,149,
0180R072_RegSO2025,0180R072 Nälsta,80- år,totalt,Antal,2021,0,
0180R072_RegSO2025,0180R072 Nälsta,80- år,totalt,Antal,2022,0,
0180R072_RegSO2025,0180R072 Nälsta,80- år,totalt,Antal,2023,0,
0180R072_RegSO2025,0180R072 Nälsta,80- år,totalt,Antal,2024,208,
0180R073_RegSO2025,0180R073 Oscars kyrka,0-4 år,totalt,Antal,2021,0,
0180R073_RegSO2025,0180R073 Oscars kyrka,0-4 år,totalt,Antal,2022,0,
0180R073_RegSO2025,0180R073 Oscars kyrka,0-4 år,totalt,Antal,2023,0,
0180R073_RegSO2025,0180R073 Oscars kyrka,0-4 år,totalt,Antal,2024,710,
0180R073_RegSO2025,0180R073 Oscars kyrka,5-9 år,totalt,Antal,2021,0,
0180R073_RegSO2025,0180R073 Oscars kyrka,5-9 år,totalt,Antal,2022,0,
0180R073_RegSO2025,0180R073 Oscars kyrka,5-9 år,totalt,Antal,2023,0,
0180R073_RegSO2025,0180R073 Oscars kyrka,5-9 år,totalt,Antal,2024,607,
0180R073_RegSO2025,0180R073 Oscars kyrka,10-14 år,totalt,Antal,2021,0,
0180R073_RegSO2025,0180R073 Oscars kyrka,10-14 år,totalt,Antal,2022,0,
0180R073_RegSO2025,0180R073 Oscars kyrka,10-14 år,totalt,Antal,2023,0,
0180R073_RegSO2025,0180R073 Oscars kyrka,10-14 år,totalt,Antal,2024,675,
0180R073_RegSO2025,0180R073 Oscars kyrka,15-19 år,totalt,Antal,2021,0,
0180R073_RegSO2025,0180R073 Oscars kyrka,15-19 år,totalt,Antal,2022,0,
0180R073_RegSO2025,0180R073 Oscars kyrka,15-19 år,totalt,Antal,2023,0,
0180R073_RegSO2025,0180R073 Oscars kyrka,15-19 år,totalt,Antal,2024,716,
0180R073_RegSO2025,0180R073 Oscars kyrka,20-24 år,totalt,Antal,2021,0,
0180R073_RegSO2025,0180R073 Oscars kyrka,20-24 år,totalt,Antal,2022,0,
0180R073_RegSO2025,0180R073 Oscars kyrka,20-24 år,totalt,Antal,2023,0,
0180R073_RegSO2025,0180R073 Oscars kyrka,20-24 år,totalt,Antal,2024,874,
0180R073_RegSO2025,0180R073 Oscars kyrka,25-29 år,totalt,Antal,2021,0,
0180R073_RegSO2025,0180R073 Oscars kyrka,25-29 år,totalt,Antal,2022,0,
0180R073_RegSO2025,0180R073 Oscars kyrka,25-29 år,totalt,Antal,2023,0,
0180R073_RegSO2025,0180R073 Oscars kyrka,25-29 år,totalt,Antal,2024,1099,
0180R073_RegSO2025,0180R073 Oscars kyrka,30-34 år,totalt,Antal,2021,0,
0180R073_RegSO2025,0180R073 Oscars kyrka,30-34 år,totalt,Antal,2022,0,
0180R073_RegSO2025,0180R073 Oscars kyrka,30-34 år,totalt,Antal,2023,0,
0180R073_RegSO2025,0180R073 Oscars kyrka,30-34 år,totalt,Antal,2024,1153,
0180R073_RegSO2025,0180R073 Oscars kyrka,35-39 år,totalt,Antal,2021,0,
0180R073_RegSO2025,0180R073 Oscars kyrka,35-39 år,totalt,Antal,2022,0,
0180R073_RegSO2025,0180R073 Oscars kyrka,35-39 år,totalt,Antal,2023,0,
0180R073_RegSO2025,0180R073 Oscars kyrka,35-39 år,totalt,Antal,2024,884,
0180R073_RegSO2025,0180R073 Oscars kyrka,40-44 år,totalt,Antal,2021,0,
0180R073_RegSO2025,0180R073 Oscars kyrka,40-44 år,totalt,Antal,2022,0,
0180R073_RegSO2025,0180R073 Oscars kyrka,40-44 år,totalt,Antal,2023,0,
0180R073_RegSO2025,0180R073 Oscars kyrka,40-44 år,totalt,Antal,2024,759,
0180R073_RegSO2025,0180R073 Oscars kyrka,45-49 år,totalt,Antal,2021,0,
0180R073_RegSO2025,0180R073 Oscars kyrka,45-49 år,totalt,Antal,2022,0,
0180R073_RegSO2025,0180R073 Oscars kyrka,45-49 år,totalt,Antal,2023,0,
0180R073_RegSO2025,0180R073 Oscars kyrka,45-49 år,totalt,Antal,2024,807,
0180R073_RegSO2025,0180R073 Oscars kyrka,50-54 år,totalt,Antal,2021,0,
