gata,adress,stadsdel,parkeringsomrade,platstyp,taxa,ovrig_info,giltigt_fran,start_manad,slut_manad,start_dag,slut_dag,start_tid,slut_tid,veckodag,longitud,latitud,fordon,beslut,rdt_url
Storsvängen,Storsvängen 107 - 80,Mälarhöjden,Hägersten,Avgiftsfri parkering,avgiftsfri,Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.960706,59.29395,fordon,0180 2019-04712,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04712
Storsvängen,Storsvängen 107 - 80,Mälarhöjden,Hägersten,Avgiftsfri parkering,avgiftsfri,Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,måndag,17.960706,59.29395,fordon,0180 2019-04712,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04712
Nyängsvägen,Nyängsvägen 21 - 20,Smedslätten,Bromma norra,Avgiftsfri parkering,avgiftsfri,Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-03-29T23:00:00Z,11,5,1,15,1600,800,måndag,17.968547,59.324882,fordon,0180 2019-00903,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=00903
Nyängsvägen,Nyängsvägen 20 - 18,Äppelviken,Bromma norra,Avgiftsfri parkering,avgiftsfri,Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-03-29T23:00:00Z,5,10,16,31,,,,17.969261,59.324934,fordon,0180 2019-00903,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=00903
Nyängsvägen,Nyängsvägen 20 - 18,Äppelviken,Bromma norra,Avgiftsfri parkering,avgiftsfri,Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-03-29T23:00:00Z,11,5,1,15,1600,800,måndag,17.969261,59.324934,fordon,0180 2019-00903,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=00903
Nyängsvägen,Nyängsvägen 68 - 66,Ålsten,Bromma norra,Avgiftsfri parkering,avgiftsfri,Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-04-01T22:00:00Z,5,10,16,31,,,,17.959075,59.324857,fordon,0180 2019-00907,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=00907
Nyängsvägen,Nyängsvägen 68 - 66,Ålsten,Bromma norra,Avgiftsfri parkering,avgiftsfri,Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-04-01T22:00:00Z,11,5,1,15,1600,800,måndag,17.959075,59.324857,fordon,0180 2019-00907,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=00907
Nyängsvägen,Nyängsvägen 66 - 49,Smedslätten,Bromma norra,Avgiftsfri parkering,avgiftsfri,Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-04-01T22:00:00Z,5,10,16,31,,,,17.960751,59.32498,fordon,0180 2019-00907,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=00907
Nyängsvägen,Nyängsvägen 66 - 49,Smedslätten,Bromma norra,Avgiftsfri parkering,avgiftsfri,Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-04-01T22:00:00Z,11,5,1,15,1600,800,måndag,17.960751,59.32498,fordon,0180 2019-00907,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=00907
Nyängsvägen,Nyängsvägen 49 - 50,Äppelviken,Bromma norra,Avgiftsfri parkering,avgiftsfri,Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-04-01T22:00:00Z,5,10,16,31,,,,17.962225,59.324997,fordon,0180 2019-00907,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=00907
Nyängsvägen,Nyängsvägen 49 - 50,Äppelviken,Bromma norra,Avgiftsfri parkering,avgiftsfri,Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-04-01T22:00:00Z,11,5,1,15,1600,800,måndag,17.962225,59.324997,fordon,0180 2019-00907,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=00907
Nyängsvägen,Nyängsvägen 42 - 45,Smedslätten,Bromma norra,Avgiftsfri parkering,avgiftsfri,Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-04-01T22:00:00Z,5,10,16,31,,,,17.964698,59.324943,fordon,0180 2019-00907,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=00907
Nyängsvägen,Nyängsvägen 42 - 45,Smedslätten,Bromma norra,Avgiftsfri parkering,avgiftsfri,Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-04-01T22:00:00Z,11,5,1,15,1600,800,måndag,17.964698,59.324943,fordon,0180 2019-00907,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=00907
Hermelinstigen,Hermelinstigen 19 - 24,Stora Mossen,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2019-02-28T23:00:00Z,5,10,16,31,,,,17.959118,59.334351,fordon,0180 2019-00709,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=00709
Hermelinstigen,Hermelinstigen 19 - 24,Stora Mossen,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2019-02-28T23:00:00Z,11,5,1,15,1600,800,onsdag,17.959118,59.334351,fordon,0180 2019-00709,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=00709
Sparbanksvägen,Sparbanksvägen 33,Hägerstensåsen,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.983089,59.296667,fordon,0180 2019-04598,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04598
Sparbanksvägen,Sparbanksvägen 33,Hägerstensåsen,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,torsdag,17.983089,59.296667,fordon,0180 2019-04598,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04598
Sankt Mickelsgatan,Sankt Mickelsgatan 39 - 41,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.977011,59.302435,fordon,0180 2019-04636,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04636
Sankt Mickelsgatan,Sankt Mickelsgatan 39 - 41,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,fredag,17.977011,59.302435,fordon,0180 2019-04636,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04636
Sankt Mickelsgatan,Sankt Mickelsgatan 51 - 53,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.974149,59.301635,fordon,0180 2019-04636,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04636
Sankt Mickelsgatan,Sankt Mickelsgatan 51 - 53,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,fredag,17.974149,59.301635,fordon,0180 2019-04636,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04636
Sankt Mickelsgatan,Sankt Mickelsgatan 43 - 48,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.976117,59.302169,fordon,0180 2019-04636,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04636
Sankt Mickelsgatan,Sankt Mickelsgatan 43 - 48,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,fredag,17.976117,59.302169,fordon,0180 2019-04636,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04636
Sankt Mickelsgatan,Sankt Mickelsgatan 47 - 49,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.975257,59.301894,fordon,0180 2019-04636,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04636
Sankt Mickelsgatan,Sankt Mickelsgatan 47 - 49,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,fredag,17.975257,59.301894,fordon,0180 2019-04636,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04636
Sankt Mickelsgatan,Sankt Mickelsgatan 27 - 42,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.978118,59.303202,fordon,0180 2019-04636,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04636
Karstensvägen,Karstensvägen 19 - 23,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,onsdag,17.9744,59.299994,fordon,0180 2019-04588,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04588
Sparbanksvägen,Sparbanksvägen 29 - 24,Hägerstensåsen,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.982907,59.297927,fordon,0180 2019-04592,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04592
Sparbanksvägen,Sparbanksvägen 29 - 24,Hägerstensåsen,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,torsdag,17.982907,59.297927,fordon,0180 2019-04592,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04592
Sparbanksvägen,Sparbanksvägen 14 - 29,Hägerstensåsen,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.982805,59.298272,fordon,0180 2019-04592,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04592
Sparbanksvägen,Sparbanksvägen 14 - 29,Hägerstensåsen,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,torsdag,17.982805,59.298272,fordon,0180 2019-04592,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04592
Sparbanksvägen,Sparbanksvägen 43 - 61,Hägerstensåsen,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.983647,59.296066,fordon,0180 2019-04592,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04592
Sparbanksvägen,Sparbanksvägen 43 - 61,Hägerstensåsen,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,torsdag,17.983647,59.296066,fordon,0180 2019-04592,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04592
Sparbanksvägen,Sparbanksvägen 31 - 33,Hägerstensåsen,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.983117,59.297122,fordon,0180 2019-04592,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04592
Sparbanksvägen,Sparbanksvägen 31 - 33,Hägerstensåsen,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,torsdag,17.983117,59.297122,fordon,0180 2019-04592,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04592
Sparbanksvägen,Sparbanksvägen 33 - 43,Hägerstensåsen,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.983262,59.29669,fordon,0180 2019-04592,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04592
Sparbanksvägen,Sparbanksvägen 33 - 43,Hägerstensåsen,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,torsdag,17.983262,59.29669,fordon,0180 2019-04592,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04592
Klubbacken,Klubbacken 2 - 49,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.959904,59.304257,fordon,0180 2019-04532,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04532
Klubbacken,Klubbacken 2 - 49,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,måndag,17.959904,59.304257,fordon,0180 2019-04532,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04532
Hjortbergsvägen,Hjortsbergsvägen 51 - Stenborgsvägen 1,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.971296,59.30345,fordon,0180 2019-04657,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04657
Hjortbergsvägen,Hjortsbergsvägen 51 - Stenborgsvägen 1,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,torsdag,17.971296,59.30345,fordon,0180 2019-04657,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04657
Hjortbergsvägen,Stenborgsvägen 2 - Hjortsbergsvägen 75,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.969926,59.30305,fordon,0180 2019-04657,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04657
Hjortbergsvägen,Stenborgsvägen 2 - Hjortsbergsvägen 75,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,torsdag,17.969926,59.30305,fordon,0180 2019-04657,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04657
Klensmedsvägen,Klensmedsvägen 57 - 49,Västberga,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.990549,59.296827,fordon,0180 2019-04531,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04531
Klensmedsvägen,Klensmedsvägen 57 - 49,Västberga,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,måndag,17.990549,59.296827,fordon,0180 2019-04531,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04531
Västerledstorget,Västerledstorget 2 - 4,Äppelviken,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-02-28T23:00:00Z,5,10,16,31,,,,17.969119,59.328824,fordon,0180 2019-00711,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=00711
Västerledstorget,Västerledstorget 2 - 4,Äppelviken,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-02-28T23:00:00Z,11,5,1,15,1600,800,torsdag,17.969119,59.328824,fordon,0180 2019-00711,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=00711
Västerledstorget,Västerledstorget 3,Stora Mossen,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-02-28T23:00:00Z,5,10,16,31,,,,17.968006,59.329078,fordon,0180 2019-00711,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=00711
Västerledstorget,Västerledstorget 3,Stora Mossen,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-02-28T23:00:00Z,11,5,1,15,1600,800,torsdag,17.968006,59.329078,fordon,0180 2019-00711,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=00711
Grävlingsvägen,Grävlingsvägen 19 - 25,Stora Mossen,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-02-28T23:00:00Z,5,10,16,31,,,,17.970343,59.332183,fordon,0180 2019-00713,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=00713
Grävlingsvägen,Grävlingsvägen 19 - 25,Stora Mossen,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-02-28T23:00:00Z,11,5,1,15,1600,800,måndag,17.970343,59.332183,fordon,0180 2019-00713,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=00713
Grävlingsvägen,Grävlingsvägen 42 - 27,Stora Mossen,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-02-28T23:00:00Z,5,10,16,31,,,,17.966902,59.333455,fordon,0180 2019-00713,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=00713
Grävlingsvägen,Grävlingsvägen 42 - 27,Stora Mossen,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-02-28T23:00:00Z,11,5,1,15,1600,800,måndag,17.966902,59.333455,fordon,0180 2019-00713,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=00713
Grävlingsvägen,Grävlingsvägen 59 - 61,Stora Mossen,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-02-28T23:00:00Z,5,10,16,31,,,,17.962928,59.332594,fordon,0180 2019-00714,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=00714
Sankt Mickelsgatan,Sankt Mickelsgatan 27 - 42,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,fredag,17.978118,59.303202,fordon,0180 2019-04636,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04636
Skidvägen,Skidvägen 13 - 12,Västertorp,Hägersten,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 06:00-09:00,2019-08-06T22:00:00Z,,,,,900,600,torsdag,17.976494,59.294096,fordon,0180 2019-04201,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04201
Skidvägen,Skidvägen 13 - 12,Västertorp,Hägersten,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 06:00-09:00,2019-08-06T22:00:00Z,,,,,900,600,torsdag,17.976494,59.294096,fordon,0180 2019-04201,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04201
Klubbacken,Klubbacken 6,Hägersten,Hägersten,Reserverad p-plats rörelsehindrad,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",,2019-09-01T22:00:00Z,,,,,,,,17.960958,59.304559,rörelsehindrade,0180 2019-04461,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04461
Sedelvägen,Sedelvägen 3,Hägerstensåsen,Hägersten,Reserverad p-plats rörelsehindrad,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",,2019-09-01T22:00:00Z,,,,,,,,17.984511,59.296339,rörelsehindrade,0180 2019-04464,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04464
